TransactionID,AccountID,TransactionType,Amount,TransactionDate
108487,764,Debit,697588.7,2020-02-18
167135,876,Debit,219112.74,2019-04-09
132284,144,Debit,658940.16,2023-01-06
142045,1010,Credit,959379.45,2020-02-26
124410,92,Credit,781241.04,2019-06-23
151587,1422,Credit,21089.54,2022-07-07
144304,69,Debit,853027.91,2019-07-17
107453,915,Credit,549735.22,2022-04-19
112403,1237,Debit,435256.31,2021-12-23
113074,1298,Debit,637470.12,2023-06-12
187767,871,Credit,242158.0,2022-02-19
188727,1461,Credit,209342.7,2022-08-13
163022,1048,Credit,130606.68,2022-04-14
176666,1046,Debit,203190.81,2020-09-03
134758,408,Debit,204106.11,2023-08-21
125275,1382,Credit,448640.26,2019-05-25
161347,866,Credit,969832.23,2021-07-27
146426,263,Credit,366012.48,2020-07-18
156351,439,Credit,253946.71,2023-10-11
143694,617,Debit,641785.03,2019-08-11
131739,53,Debit,459547.34,2019-11-26
154502,1406,Credit,687175.31,2023-04-26
113911,1195,Credit,339752.35,2020-02-18
144697,1018,Credit,215391.66,2019-06-04
175917,563,Credit,494049.85,2019-11-19
136566,1158,Debit,352128.31,2022-09-16
108227,1163,Debit,457078.91,2022-11-20
166980,1432,Debit,901189.91,2023-09-14
170785,777,Debit,863896.77,2024-03-29
132721,270,Credit,282623.62,2021-06-11
155288,1277,Credit,358285.24,2022-08-05
190729,220,Credit,134958.44,2021-12-21
122425,226,Debit,212729.98,2022-06-14
177996,435,Credit,51319.85,2022-08-19
195316,552,Credit,398739.87,2021-10-09
177694,579,Debit,257142.95,2019-11-20
152260,1184,Debit,900001.98,2020-07-29
113831,478,Credit,576892.59,2023-01-17
182884,608,Credit,293965.08,2022-01-22
163767,783,Debit,965601.76,2019-12-18
153921,839,Debit,241165.28,2022-12-25
128172,1121,Debit,564599.02,2020-08-23
176078,115,Credit,488583.06,2022-11-11
101909,911,Debit,992005.18,2023-06-07
117717,757,Debit,871559.84,2019-10-31
100769,940,Credit,119007.07,2019-05-19
136205,1476,Debit,577967.34,2021-07-28
195008,310,Debit,439091.15,2022-09-14
129375,1324,Debit,672497.09,2023-07-31
196465,1446,Credit,202.49,2021-10-24
149551,1377,Debit,643590.99,2020-01-02
112955,442,Debit,809746.08,2021-04-28
154810,601,Credit,943409.93,2021-12-09
126463,495,Debit,634035.47,2023-12-10
159139,1042,Credit,64157.27,2022-10-09
147430,161,Credit,706144.32,2020-01-10
159080,1106,Credit,116880.51,2019-05-20
182676,28,Debit,699056.38,2023-08-30
116528,912,Debit,693399.69,2023-01-10
190295,262,Debit,346518.58,2021-07-12
179345,1443,Credit,790004.67,2023-03-25
165155,903,Credit,690976.82,2021-10-17
163336,1452,Credit,521347.49,2019-06-22
140112,694,Debit,492101.29,2022-09-24
152374,1442,Credit,845484.72,2023-09-25
106480,447,Credit,596811.93,2022-12-20
156481,487,Debit,384263.5,2023-08-08
159872,1144,Debit,443122.83,2022-10-06
132463,232,Credit,12091.48,2022-06-03
162442,507,Credit,15543.56,2019-09-02
121173,526,Debit,7917.48,2022-07-28
144966,419,Debit,827752.68,2022-01-30
123608,651,Debit,33076.64,2024-03-07
127725,724,Debit,703658.14,2021-08-15
179445,1404,Credit,495802.01,2019-09-15
113375,527,Debit,568947.26,2020-12-23
177399,562,Credit,940776.01,2021-04-09
168815,1104,Debit,569631.97,2024-04-03
121102,1383,Credit,846970.13,2020-05-26
155046,1168,Credit,123455.53,2023-03-29
144881,317,Debit,860938.98,2021-03-21
197678,1305,Credit,805710.5,2021-01-15
196924,212,Debit,551146.61,2022-03-11
123230,1032,Debit,655906.62,2023-03-05
152097,596,Credit,182874.58,2022-12-03
111586,204,Debit,540316.77,2023-10-14
139711,1143,Debit,545574.43,2021-02-03
145192,638,Credit,492590.97,2021-05-31
156222,1118,Credit,721877.24,2020-02-29
134177,979,Debit,460525.85,2020-11-09
119726,1249,Debit,818459.12,2020-10-24
121696,604,Credit,158769.16,2020-04-10
155482,1333,Debit,952979.44,2022-01-17
147064,1433,Debit,387010.83,2020-07-08
120088,311,Debit,836568.37,2021-12-07
185443,215,Credit,842632.6,2023-05-06
178642,323,Credit,238695.06,2020-02-11
140712,1004,Credit,534094.38,2023-01-11
131374,1406,Credit,233507.52,2020-01-04
138261,1498,Debit,265892.2,2021-11-09
174738,1236,Debit,996511.86,2024-01-01
156430,472,Credit,649464.63,2019-11-05
185000,212,Credit,494353.31,2023-01-26
145333,1282,Debit,131369.54,2019-06-07
118307,991,Debit,456394.29,2020-09-08
190069,1424,Credit,371826.87,2023-04-26
180114,1276,Credit,192827.54,2021-11-08
179628,1137,Credit,663853.3,2022-08-14
187517,1017,Debit,670767.07,2023-05-28
103196,843,Credit,948141.42,2021-12-26
115307,1274,Debit,13981.93,2024-03-22
148870,231,Debit,335542.15,2022-11-13
158669,178,Credit,259667.5,2023-02-01
126828,1204,Credit,546297.29,2021-04-20
141549,382,Credit,494775.75,2023-08-03
147630,1433,Debit,613891.9,2022-04-03
187567,1183,Debit,840360.82,2022-03-10
116840,614,Credit,988723.29,2019-09-21
151000,1292,Credit,406910.83,2019-12-29
198161,969,Credit,921187.15,2019-08-24
141997,596,Debit,217897.18,2022-09-09
123567,964,Credit,147548.85,2021-09-27
136463,924,Credit,887489.44,2019-10-25
128229,646,Credit,224539.09,2020-08-27
141519,1404,Debit,82621.79,2019-10-28
158130,622,Debit,820914.77,2022-09-26
115913,165,Credit,272617.9,2022-09-20
194415,1086,Credit,64427.82,2020-07-05
160683,448,Debit,642481.73,2019-06-16
194464,1212,Credit,452719.07,2021-08-06
144396,172,Credit,232541.4,2020-03-19
146130,1454,Debit,922819.34,2020-09-25
102103,1397,Credit,5491.5,2020-12-13
120380,667,Debit,289313.01,2023-12-12
102337,183,Debit,258862.62,2019-06-18
173616,30,Debit,31343.12,2021-06-20
161789,1471,Credit,426574.02,2022-05-25
138862,1183,Debit,320777.51,2020-08-10
194436,976,Debit,239401.62,2019-09-26
167867,1409,Debit,479258.95,2022-11-03
185499,996,Credit,381032.75,2023-06-30
168433,32,Debit,612258.94,2020-07-24
106570,508,Debit,360154.26,2022-03-11
142760,1040,Credit,897788.09,2022-05-31
159650,740,Credit,423200.04,2020-12-30
143209,495,Debit,383066.49,2021-11-01
152854,191,Credit,676079.88,2022-01-10
109692,172,Debit,352631.6,2022-11-19
125053,373,Credit,106441.61,2019-12-17
143700,1434,Debit,218073.72,2021-01-19
137035,432,Debit,811525.27,2022-07-17
101363,153,Credit,90187.25,2021-05-19
129342,1227,Credit,794248.05,2022-08-10
158924,704,Credit,953659.28,2020-04-18
135548,1163,Debit,658609.63,2019-10-13
102397,63,Credit,78796.12,2020-09-23
126865,1411,Credit,532058.33,2023-07-07
174773,1014,Credit,383684.8,2020-10-17
148081,1177,Debit,492480.27,2020-12-18
183355,1288,Credit,358226.01,2021-06-05
139428,284,Credit,300725.09,2019-12-09
176861,1261,Credit,994002.13,2024-01-26
103566,896,Credit,467585.27,2023-02-28
132330,439,Credit,819856.53,2023-07-20
163924,1234,Debit,654938.93,2023-02-02
191107,1006,Credit,986977.97,2022-04-22
180413,598,Credit,60474.3,2021-08-18
172449,434,Credit,137962.07,2020-02-01
144650,613,Credit,713957.28,2019-11-08
198912,90,Debit,934847.68,2022-01-12
134425,1201,Credit,670860.81,2022-08-01
130052,444,Credit,236688.42,2021-06-21
103875,209,Credit,506834.57,2022-03-17
178152,1496,Credit,39564.58,2023-03-01
128360,865,Credit,111958.6,2021-08-23
183674,10,Credit,266075.61,2024-03-29
196408,771,Credit,98806.45,2022-09-17
143633,428,Credit,959540.04,2022-02-07
134574,1491,Debit,797101.24,2023-03-20
149045,1052,Credit,279238.11,2019-12-04
187988,983,Debit,401081.73,2020-02-22
130957,731,Credit,822705.0,2020-08-03
167390,573,Credit,146216.32,2021-03-01
106074,1038,Credit,483879.23,2019-12-26
126859,1147,Credit,354906.99,2023-10-08
101773,518,Credit,445393.1,2020-03-11
192520,887,Credit,401345.73,2020-05-04
122043,1084,Credit,930224.47,2022-02-20
154590,701,Debit,255884.36,2023-11-26
113320,144,Credit,779699.41,2020-07-25
129599,1244,Credit,661774.13,2023-03-23
177542,744,Credit,732393.61,2019-05-07
150478,839,Debit,470705.78,2019-05-10
159187,329,Credit,712449.66,2020-03-21
140862,1278,Debit,331659.25,2022-04-11
158592,1035,Credit,912171.62,2024-01-07
157898,799,Debit,374085.28,2021-03-10
103896,955,Credit,786767.39,2021-10-29
197334,78,Credit,646807.22,2021-12-04
165600,247,Debit,778984.59,2022-06-17
158289,497,Debit,487541.9,2022-12-10
111944,76,Credit,194079.73,2023-01-22
186487,821,Debit,718904.54,2020-02-27
116485,908,Debit,837727.09,2019-04-18
163447,113,Debit,352907.86,2022-12-06
174766,950,Credit,878465.76,2024-01-06
173870,696,Credit,216000.5,2022-04-09
177173,835,Debit,627109.47,2019-07-01
186664,1401,Debit,259620.71,2023-10-30
130631,941,Credit,978877.1,2021-02-24
137179,383,Credit,629143.13,2020-01-12
160531,1214,Credit,64153.06,2023-10-03
194486,470,Debit,733983.7,2020-10-13
184592,974,Debit,804206.76,2021-02-26
190751,149,Debit,641326.13,2024-03-23
162782,22,Debit,75689.67,2020-08-29
193503,1492,Credit,595526.26,2019-11-24
188227,1182,Credit,297618.86,2019-04-09
172936,680,Credit,643919.23,2021-08-20
132065,681,Credit,890839.0,2021-06-08
160046,1103,Debit,79487.21,2021-10-02
179510,1072,Debit,844611.69,2023-07-18
184414,284,Credit,637068.48,2020-12-27
155770,1106,Credit,695954.28,2023-07-02
160075,835,Debit,42782.8,2023-10-07
118848,1474,Debit,973763.48,2021-09-16
157383,1104,Credit,809436.16,2023-08-19
111726,901,Debit,118184.35,2021-11-08
112361,813,Debit,269184.85,2021-11-09
130171,1235,Debit,974966.84,2022-10-16
154779,482,Credit,360334.01,2022-12-14
130713,123,Debit,457777.96,2020-06-12
135900,804,Debit,782985.54,2019-08-27
190839,1490,Debit,436892.42,2021-03-17
134300,790,Credit,207858.73,2019-09-30
105178,441,Debit,623277.41,2022-05-12
199488,239,Credit,448320.13,2023-10-18
139549,1399,Credit,380502.05,2020-12-01
115589,946,Debit,133884.86,2023-04-13
175944,1390,Credit,153232.88,2020-02-25
193876,152,Debit,269492.1,2021-02-26
175966,78,Debit,585550.78,2020-04-23
106432,965,Debit,852249.03,2024-01-02
131681,791,Debit,531645.97,2022-12-23
137987,27,Credit,53649.76,2020-06-03
103288,761,Credit,87264.38,2021-11-26
149235,882,Credit,151726.6,2023-12-23
169879,411,Credit,298210.29,2020-06-15
197397,1486,Debit,255048.87,2019-04-20
198439,25,Debit,44861.3,2022-02-23
186252,948,Debit,89312.15,2023-10-09
139606,243,Credit,206111.2,2021-05-28
101748,294,Debit,758428.37,2024-02-11
173329,1012,Debit,77475.74,2024-01-07
133913,1243,Credit,324709.93,2020-05-25
137992,133,Debit,890246.62,2021-02-04
166779,924,Debit,251694.37,2022-09-30
154891,607,Credit,581170.86,2022-09-13
161119,1348,Credit,936275.72,2020-07-21
186262,401,Debit,875571.95,2021-05-12
185261,1126,Debit,572296.17,2021-02-20
192178,839,Debit,867058.19,2022-01-28
112915,62,Credit,231575.98,2023-02-03
192516,1292,Debit,753690.67,2024-02-19
136399,1017,Credit,330199.48,2019-08-19
169720,258,Debit,528755.85,2024-01-16
135290,167,Debit,829341.04,2020-03-27
136184,178,Credit,679333.47,2022-05-22
166456,50,Debit,477359.75,2024-02-11
172709,641,Credit,370164.81,2022-02-23
117539,1136,Credit,391582.55,2019-07-23
114440,1039,Credit,714856.9,2021-05-20
191515,1129,Debit,991713.72,2023-11-22
144969,679,Credit,701715.4,2023-10-27
115677,1340,Credit,637026.48,2024-01-04
168594,1437,Credit,980941.79,2021-01-02
136346,783,Debit,409243.75,2019-08-16
163983,956,Debit,548091.83,2023-08-18
191546,584,Debit,727995.56,2020-10-22
187922,596,Credit,658076.28,2022-10-24
182630,1485,Credit,84524.49,2020-04-03
147804,815,Debit,872449.39,2021-10-20
158485,987,Credit,366388.54,2021-06-11
187821,644,Credit,69606.79,2020-05-31
101870,557,Credit,586525.73,2020-05-05
173652,889,Credit,561187.13,2019-10-31
172997,311,Credit,408880.49,2023-10-26
137530,227,Credit,322128.25,2021-02-25
119128,1060,Debit,565242.05,2021-10-25
117192,1284,Debit,919371.8,2021-12-31
122190,1169,Debit,46619.87,2019-04-27
162955,348,Debit,668607.3,2023-09-30
144825,1258,Credit,764553.13,2021-11-09
126373,135,Debit,455562.69,2024-01-22
177035,1139,Debit,731665.32,2023-01-30
117439,309,Debit,834898.2,2019-05-24
128260,1171,Credit,263417.87,2021-07-25
198217,981,Credit,930300.54,2021-08-14
176181,340,Debit,443357.8,2019-07-11
193708,653,Credit,374930.64,2024-02-07
118771,1096,Credit,304057.63,2020-11-18
197831,1002,Credit,192740.11,2021-09-22
103119,824,Debit,512970.77,2021-02-06
180483,471,Debit,416809.9,2023-06-23
161891,112,Debit,970678.87,2019-04-14
184991,329,Debit,364891.71,2023-06-10
114683,610,Debit,684000.77,2020-01-01
137323,88,Debit,31408.71,2021-04-24
109399,1011,Debit,295930.32,2021-10-08
174723,910,Credit,383695.6,2022-12-28
127612,1133,Debit,630941.34,2021-09-28
165188,1455,Debit,276118.89,2022-08-07
154412,213,Debit,136220.82,2024-01-12
167279,1054,Credit,195550.33,2019-04-06
106124,514,Debit,358295.46,2022-11-13
122182,1468,Credit,54439.84,2022-05-31
197122,560,Debit,93319.1,2023-09-04
119849,1051,Credit,384774.0,2022-04-30
181986,1106,Credit,910957.8,2021-11-13
157291,351,Debit,881088.29,2022-10-07
101247,1148,Credit,600833.72,2019-06-11
118344,565,Debit,210570.06,2023-12-20
148337,1279,Credit,862005.7,2022-12-03
148618,707,Credit,599118.36,2020-06-28
155839,560,Debit,980148.94,2022-11-03
146859,1171,Credit,562723.62,2019-04-12
163395,396,Credit,780805.01,2019-10-17
167090,635,Credit,665930.16,2023-10-15
172513,1380,Credit,519022.06,2021-05-11
102494,1195,Credit,258576.71,2021-10-07
142912,151,Credit,66417.51,2019-09-30
162660,175,Debit,85877.61,2021-07-28
171273,214,Credit,653509.83,2023-10-25
119400,579,Credit,61150.9,2023-06-25
124897,1383,Debit,458287.09,2021-10-30
119620,825,Debit,92486.98,2023-02-14
158734,757,Debit,121718.4,2019-09-17
100653,237,Debit,883723.77,2023-10-25
198449,579,Debit,353307.69,2022-03-10
182091,661,Debit,903374.88,2020-01-07
105032,1331,Debit,371518.86,2021-05-13
183888,557,Credit,440151.47,2023-03-28
108961,874,Debit,725435.3,2024-02-04
165907,1187,Credit,710469.08,2019-09-01
176070,1020,Debit,385187.18,2019-08-05
148499,775,Debit,454130.48,2022-01-09
188897,1106,Credit,903713.39,2023-11-11
146221,1046,Credit,973870.91,2022-07-04
126090,1281,Credit,695592.5,2023-06-24
198265,561,Debit,682589.87,2019-12-02
124932,54,Debit,804908.08,2021-09-11
157129,897,Credit,334307.73,2021-07-30
115227,436,Credit,433180.83,2021-10-11
101437,382,Debit,136380.5,2020-11-04
180232,1014,Debit,482835.73,2021-08-12
105302,138,Credit,53266.39,2019-04-09
133656,738,Credit,823810.34,2021-12-28
103724,1133,Credit,110962.48,2023-02-02
185179,1060,Credit,739207.11,2024-02-26
157420,1189,Debit,801491.91,2020-05-28
152584,465,Debit,181020.57,2023-08-02
107961,1185,Debit,70917.83,2021-02-22
104716,784,Credit,658923.65,2023-12-23
180326,80,Credit,290251.63,2022-08-28
177584,877,Credit,474518.35,2021-04-05
155645,1282,Debit,697041.81,2021-10-26
135991,1137,Credit,726339.54,2021-11-27
150949,742,Credit,926207.69,2020-06-19
192986,600,Debit,646172.07,2021-11-16
165422,1238,Credit,47421.52,2023-04-16
111225,672,Debit,972492.23,2020-11-10
175023,423,Debit,603344.3,2021-09-11
118676,96,Credit,239651.45,2021-10-17
164802,1296,Credit,537834.57,2021-10-15
155509,394,Debit,602835.77,2021-10-17
188489,1274,Credit,624758.07,2019-11-19
198094,1058,Credit,666815.73,2020-05-08
189975,770,Credit,372737.85,2022-08-05
140384,1307,Debit,919972.54,2022-05-17
127603,667,Credit,216565.83,2023-12-14
155243,781,Debit,294700.37,2024-02-16
114475,165,Credit,248416.46,2021-12-13
127140,383,Credit,513678.23,2022-08-08
132929,136,Debit,436690.45,2022-12-15
100203,437,Debit,3589.99,2021-05-20
186364,1439,Credit,886571.81,2021-04-07
150150,1043,Debit,448947.0,2021-09-17
104098,1283,Credit,545534.81,2020-07-17
156571,1103,Credit,187342.59,2021-09-25
156846,646,Credit,208269.54,2020-02-27
181222,1339,Credit,227462.44,2024-01-01
157553,1316,Debit,183948.13,2022-10-03
172722,20,Debit,931078.2,2021-02-03
103837,1440,Credit,540845.6,2020-08-23
164539,695,Credit,364651.31,2019-10-11
138035,1076,Debit,813760.28,2022-10-29
111058,7,Debit,254514.53,2023-01-25
173326,1151,Debit,863742.12,2024-03-02
105089,1234,Credit,695354.01,2022-05-24
108909,518,Debit,665413.58,2019-11-28
193409,1392,Credit,501860.6,2020-11-20
112493,223,Debit,883511.14,2019-08-21
132215,622,Debit,794383.61,2024-01-06
163632,1166,Credit,644065.74,2020-10-13
161509,289,Credit,584332.38,2021-12-17
194891,732,Credit,609872.6,2020-03-25
126821,202,Credit,705931.93,2023-01-25
113936,979,Credit,188958.58,2023-02-26
197126,1111,Debit,993138.09,2020-08-02
133782,360,Debit,865222.22,2020-05-18
103681,1183,Debit,900683.44,2020-12-09
116997,1367,Credit,582063.84,2020-01-31
197684,1062,Debit,444670.3,2024-02-04
105478,1092,Credit,966291.8,2020-05-02
103884,429,Debit,943825.57,2019-07-21
165010,186,Debit,636778.08,2022-04-09
171184,141,Credit,920005.52,2023-03-13
156411,548,Debit,663548.6,2022-12-27
191712,765,Credit,503790.85,2021-06-14
136364,340,Credit,932157.23,2021-08-11
181991,843,Credit,170545.07,2022-11-18
120475,918,Credit,468021.51,2021-08-22
173590,1478,Debit,898982.93,2023-04-24
124160,141,Credit,871022.81,2022-04-19
193778,1225,Debit,285578.05,2021-05-15
102693,311,Credit,413961.56,2022-06-08
162580,832,Debit,447623.85,2023-03-15
171373,1474,Credit,393036.6,2023-10-11
123029,157,Debit,400008.52,2020-03-02
124003,305,Credit,150905.17,2023-12-22
194170,689,Credit,751167.55,2021-12-11
150999,1141,Debit,451551.6,2024-03-30
125008,59,Credit,548161.48,2022-09-19
162524,650,Credit,821114.99,2022-02-02
117530,227,Debit,263551.44,2020-08-12
188963,1143,Credit,845466.89,2023-05-11
197237,1130,Credit,539603.49,2023-11-11
101204,1080,Credit,415408.4,2023-04-09
154389,566,Debit,6405.01,2020-12-20
179356,63,Credit,489478.16,2022-10-09
160734,564,Credit,399580.43,2022-01-27
132831,605,Debit,277537.8,2023-09-04
125398,287,Debit,200194.26,2022-07-20
188148,613,Credit,944150.24,2023-05-02
116435,1015,Debit,944708.78,2021-11-02
135301,556,Credit,414395.99,2019-07-13
114490,273,Credit,69318.73,2021-03-13
167665,528,Credit,199764.35,2022-09-07
129894,302,Debit,232259.34,2021-10-10
182642,924,Credit,155113.83,2021-11-24
134878,1283,Credit,737389.34,2021-01-12
182800,760,Credit,61926.86,2022-02-11
179036,948,Credit,619885.44,2020-11-18
175177,550,Credit,911724.41,2019-09-05
128869,768,Credit,275055.02,2022-03-20
194609,743,Debit,857415.04,2020-04-19
144204,808,Credit,880580.79,2022-11-11
158805,894,Credit,449987.39,2021-11-03
104378,812,Debit,4332.66,2020-01-18
161482,1311,Credit,246946.11,2024-02-13
149458,743,Debit,871572.66,2021-04-25
185426,411,Credit,584430.67,2022-10-19
166984,1071,Debit,468850.8,2019-06-05
149001,1141,Credit,796379.48,2020-04-10
158266,668,Credit,317629.44,2022-10-14
127984,1107,Credit,626921.77,2021-06-06
108408,1499,Debit,225223.45,2022-08-01
114240,1396,Debit,214017.52,2023-01-11
191879,809,Credit,974180.03,2021-05-20
124613,592,Credit,722238.53,2020-09-11
141293,77,Credit,244200.05,2022-02-25
194531,1002,Debit,352148.52,2023-06-28
180098,339,Debit,964386.26,2020-07-08
188448,828,Credit,853072.14,2023-01-16
116715,840,Debit,95433.17,2021-12-09
118896,1185,Debit,569696.88,2021-11-05
155319,786,Debit,488252.43,2021-08-04
156638,722,Debit,405246.85,2021-08-28
185086,1278,Debit,997107.04,2021-07-25
138450,1151,Debit,151569.95,2022-03-26
182492,96,Credit,420409.76,2019-04-22
129130,689,Credit,796676.23,2021-10-19
115133,765,Credit,647803.49,2022-07-02
156325,339,Debit,910626.44,2021-10-04
102118,966,Debit,393810.47,2021-06-18
132548,1376,Debit,250949.62,2019-09-15
116784,329,Credit,974118.1,2023-04-06
194174,674,Debit,879430.39,2023-04-07
175546,933,Credit,32019.64,2021-03-12
160666,900,Credit,293657.76,2021-12-17
122774,924,Debit,703328.91,2019-08-28
190452,437,Credit,250586.21,2021-02-12
119842,5,Credit,97934.37,2021-12-26
105240,1485,Credit,248045.3,2022-05-06
170978,1375,Credit,152286.28,2023-07-05
158874,1157,Debit,507080.73,2021-10-08
145928,166,Credit,317635.41,2020-07-29
125782,513,Debit,263237.82,2021-11-06
141041,516,Credit,57387.86,2023-02-17
133974,454,Debit,722887.43,2024-02-13
112380,713,Debit,303495.33,2022-05-16
166349,22,Debit,243661.51,2022-04-03
119362,937,Credit,255473.42,2024-03-21
100051,1334,Credit,553242.5,2023-04-08
182972,1154,Credit,944006.41,2023-07-03
179763,299,Debit,772377.31,2020-09-02
153040,1328,Debit,97063.86,2023-06-11
185124,755,Credit,586551.32,2022-11-28
173764,1298,Debit,583767.62,2020-06-16
172924,1073,Credit,73593.11,2021-07-11
111169,544,Credit,818955.2,2020-06-10
178027,1335,Credit,851436.32,2022-10-18
106827,463,Debit,391821.74,2023-11-08
